id,storeName,storeAddress,storeCreatetime,storeUpdatetime,storePhone,storeDesc,storeArea,storeOrg,storePersonName,distributeType,channel,merchantName
362,沙坪坝区永辉联芳桥店,重庆市沙坪坝区联芳桥渝新路大城小爱,06:21.3,59:07.3,13883699193,重庆沙坪坝区--联芳桥店,NULL,重庆永辉,刘万英,1,,NULL
364,永辉璧山县青杠店,重庆市壁山县青杠街道民安街168号青山河畔,06:21.3,45:39.6,13272835359,重庆璧山县--青杠店,NULL,重庆永辉,卿庆梅,2,中铁物流,NULL
365,渝北区永辉金渝大道店,重庆市北部新区金渝大道88号叠彩城三期,06:21.3,55:53.3,13598028478,重庆渝北区--金渝大道店,NULL,重庆永辉,唐伏容,1,,NULL
366,渝北区永辉星光天地店,重庆市渝北区北部新区金开大道66号金开协信中心星光天地,06:21.3,44:41.7,1,重庆渝北区--星光天地店,NULL,重庆永辉,1,1,,NULL
367,永辉长寿区盛世桃源店,重庆市长寿区文苑大道3号53号楼永辉超市,06:21.3,11:07.5,15703073936,重庆长寿区--盛世桃源店,NULL,重庆永辉,余敏,2,天天快递,NULL
368,渝北区永辉金开大道店,重庆市北部新区金开大道中冶北麓原,06:21.3,31:18.5,1,重庆渝北区--金开大道店,NULL,重庆永辉,1,1,,NULL
369,永辉大足县国梁店,重庆市大足县国梁路6号大足商贸中心三号楼,06:21.4,29:25.8,13647654805,重庆大足县--国梁店,NULL,重庆永辉,罗元平,2,中铁物流,NULL
370,南岸区永辉风临路店,重庆市南岸区风临路3号融侨广场平街,06:21.4,49:26.1,15823540136,重庆南岸区--风临路店,NULL,重庆永辉,李敏,1,,NULL
371,永辉沙坪坝区大学城北路店,重庆市沙坪坝区大学城北路94号龙湖U城天街风尚馆,06:21.4,04:48.6,1,,NULL,重庆永辉,1,2,中铁物流,NULL
372,永辉物流食品用品DC,重庆市沙坪坝区土主镇土主中路199号1-50号,06:21.4,43:43.7,1,,NULL,重庆永辉,1,1,,NULL
373,九龙坡区永辉易鲜生活体验店,重庆市九龙坡区谢家湾正街55号华润二十四层三期万象里商业负一,06:21.4,39:56.5,1,,NULL,重庆永辉,1,1,,NULL
374,永辉成都万科路店,四川省成都市成华区万科路9号永辉超市,06:21.4,00:15.0,15328065562,四川成都市--万科路店,NULL,四川永辉,杨天惠,2,中铁物流,NULL
375,永辉成都市国色天乡店,四川省成都市温江区万春镇天乡路社永辉超市,06:21.4,00:04.8,18380480376,四川成都市--国色天乡店,NULL,四川永辉,杨凤琴,2,中铁物流,NULL
376,永辉南充市英伦城邦店,四川省南充市顺庆区望天坝英伦城邦永辉超市,06:21.4,59:53.9,13688237485,四川南充市--英伦城邦店,NULL,四川永辉,李莉,2,中铁物流,NULL
377,永辉成都市双楠店,四川省成都市武侯区红牌楼汇融新贵公馆永辉超市,06:21.4,59:43.0,15351226619,四川成都市--双楠店,NULL,四川永辉,余思凤,2,中铁物流,NULL
378,永辉成都市顺城大街店,四川省成都市顺城大街289号富力广场永辉超市,06:21.4,59:34.5,1,,NULL,四川永辉,1,2,中铁物流,NULL
379,永辉成都市北城天街店,四川省成都市金牛区蓉北商贸大道一段21号龙虎北城天街广场永辉超市,06:21.4,59:09.5,13438268018,四川成都市--北城天街店,NULL,四川永辉,明益兰,2,中铁物流,NULL
380,永辉成都市中铁大道店,四川省成都市光华大道（光华北三路口）成都青羊光华购物中心永辉超市,06:21.5,59:24.8,15208422118,四川成都市--中铁大道店,NULL,四川永辉,董琼,2,中铁物流,NULL
381,永辉南充市嘉南路店,四川省南充市嘉陵区嘉南路三段1号金宇盛世天城永辉超市,06:21.5,58:55.0,18990728790,四川南充市-嘉南路店,NULL,四川永辉,任蓉,2,中铁物流,NULL
382,永辉成都市海滨城购物中心,四川省成都市蛟龙工业港双流园区海滨城购物中心永辉超市,06:21.5,58:44.6,15184368275,四川成都市--海滨城购物中心店,NULL,四川永辉,向红平,2,中铁物流,NULL
383,永辉宜宾市滨江路店,四川省宜宾市沿江路（滨江路）银龙广场永辉超市,06:21.5,58:36.2,1,,NULL,四川永辉,1,2,美得物流,NULL
384,永辉成都市时代天街店,四川省成都市高新区西部园区龙湖时代天街永辉超市,06:21.5,58:23.6,13730697105,四川成都市-时代天街店,NULL,四川永辉,吴平,2,中铁物流,NULL
385,永辉成都市崇州金都汇店,四川省崇州市蜀州中路（学府街）永辉超市,06:21.5,58:12.7,15328025531,四川成都市--崇州金都汇店,NULL,四川永辉,粟秋,2,中铁物流,NULL
386,永辉成都市凯德天府店,四川省成都市天仁路388号凯德天府中心永辉超市,06:21.5,58:01.2,15202813765,四川成都市--凯德天府店,NULL,四川永辉,蒲芙蓉,2,中铁物流,NULL
387,永辉广安市滨河路店,四川省广安市广安区滨河路一段广安国际商业中心永辉超市,06:21.5,27:48.3,15982621852,四川广安市--滨河路店,NULL,四川永辉,唐玉兰,2,中铁物流,NULL
388,永辉成都市汇龙湾店,四川省成都市金牛区沙湾路1号汇龙湾广场永辉超市,06:21.5,17:46.6,13668304073,四川成都市--汇龙湾店,NULL,四川永辉,蒲雪梅,2,中铁物流,NULL
389,永辉宜宾市福临大道店,四川省宜宾市南溪县文化路西段（南一中后门旁）永辉超市,06:21.5,06:59.3,15283182372,四川宜宾市--福临大道店,NULL,四川永辉,覃元珍,2,京东物流,NULL
390,永辉成都市沙湾凯德广场店,四川省成都市金牛区二环路北一段10号凯德广场永辉超市,06:21.5,57:27.4,13558665189,四川成都市--沙湾凯德广场店,NULL,四川永辉,谢光情,2,中铁物流,NULL
391,永辉广元市广元万达店,四川省广元市利州区利州东路广元万达广场永辉超市,06:21.5,57:06.1,15282000971,四川广元市--广元万达店,NULL,四川永辉,余小华,2,中铁物流,NULL
392,永辉内江市内江万达店,四川省内江市东兴区汉安大道北侧万达广场永辉超市,06:21.6,06:46.0,15328726606,四川内江市--内江万达店,NULL,四川永辉,吴君,2,中铁物流,NULL
393,成都市华地财富广场店,四川省成都市金堂县赵镇滨江路二段金堂华地财富广场永辉超市,06:21.6,56:38.2,13541161585,四川成都市--华地财富广场店,NULL,四川永辉,杨虹,2,中铁物流,NULL
394,永辉成都市海伦国际店,四川省成都市新都区电子路172号海伦国际永辉超市,06:21.6,56:23.0,13568831033,四川成都市--海伦国际店,NULL,四川永辉,杨兄娃,2,中铁物流,NULL
395,永辉成都市皇冠国际店,四川省成都市龙泉驿区北泉路（北泉路）1018号皇冠国际永辉超市,06:21.6,59:14.0,18080977983,四川成都市--皇冠国际店,NULL,四川永辉,彭燕,2,中铁物流,NULL
396,永辉成都市上风港时代广场,四川省成都市武侯区金履路（金凤街）上风港时代广场永辉超市,06:21.6,33:04.7,158 2847 4796,四川成都市--上风港时代广场店,NULL,四川永辉,徐冬梅,2,中铁物流,NULL
397,永辉成都市金楠天街店,四川省成都市武侯区晋阳路晋吉西街188号龙湖金楠天街购物广场，永辉超市,06:21.6,55:52.4,184 8234 5185,四川成都市--金楠天街店,NULL,四川永辉,易艳玲,2,中铁物流,NULL
398,永辉成都市银泰城店,四川省成都市高新区天府四街（益州大道）成都银泰城永辉超市,06:21.6,58:15.5,191 4126 3859,四川成都市--银泰城店,NULL,四川永辉,康红娟,2,中铁物流,NULL
399,永辉德阳市中山大道店,四川省德阳广汉市中山大道南一段169号永辉超市,06:21.6,54:56.4,18160197892,四川德阳市--中山大道店,NULL,四川永辉,罗琳,2,美得物流,NULL
400,永辉成都市西单店,四川省成都市青羊区苏坡东路12号西单商场永辉超市,06:21.6,54:39.2,13541320756,四川成都市--西单店,NULL,四川永辉,张花萍,2,中铁物流,NULL
401,永辉成都市锦江城市花园店,四川省成都市锦江区香樟大道（海棠路）锦江城市花园永辉超市,06:21.6,28:12.0,13551189643,四川成都市--锦江城市花园店,NULL,四川永辉,易华琼,2,中铁物流,NULL
402,永辉成都市蜀都万达广场店,四川省成都市郫县蜀都万达广场永辉超市,06:21.6,45:46.3,18140170579,四川成都市--蜀都万达广场店,NULL,四川永辉,吴田田,2,中铁物流,NULL
403,永辉简阳雄州大道店,四川省资阳市简阳雄州大道南段与简州大桥交汇处永辉超市,06:21.7,53:53.4,18228238112,四川资阳市--简阳雄州大道店,NULL,四川永辉,吴碧群,2,中铁物流,NULL
404,永辉成都市成都电视塔店,四川省成都市猛追湾街94号四川广播电视塔影视文化永辉超市,06:21.7,56:59.9,18780255369,四川成都市--成都电视塔店,NULL,四川永辉,高红英,2,中铁物流,NULL
405,永辉绵阳市梓潼德诚时代广,四川省绵阳市梓潼县文昌镇崇文街永辉超市,06:21.7,38:12.0,18380550923,四川绵阳市--梓潼德诚时代广场店,NULL,四川永辉,牟美蓉,2,中铁物流,NULL
406,永辉泸州市万象汇店,四川省泸州市江阳区康城路一段1号泸州华润万象汇永辉超市,06:21.7,05:02.3,18008244904,四川泸州市--泸州万象汇店,NULL,四川永辉,廖元清,2,中铁物流,NULL
407,永辉青白江区天府欧城店,四川省成都市青白江区同华大道永辉超市,06:21.7,53:20.2,17323146315,四川成都市--天府欧城店,NULL,四川永辉,张瑜,2,中铁物流,NULL
408,永辉郫县时代豪庭广场店,四川省成都市郫县望丛中路时代豪庭广场永辉超市,06:21.7,53:01.2,13666278027,四川成都市--时代豪庭广场店,NULL,四川永辉,李妍妍,2,美得物流,NULL
409,永辉广安武胜县融恒时代广场店,四川省广安武胜县沿口镇兴武大道399号融恒时代广场永辉超市,06:21.7,52:33.4,18580004808,四川广安市--融恒时代广场店,NULL,四川永辉,谭明珠,2,天天快递,NULL
410,永辉达州市达州达川店,四川省达州市达川区二号干道升华广场永辉超市,06:21.7,52:00.0,13340670149,四川达州市--达州达川店,NULL,四川永辉,王典淑,2,中铁物流,NULL
411,永辉眉山市万景国际店,四川省成都市眉山市东坡区下西街与纱豰杭交叉口东北侧永辉超市,06:21.7,51:43.2,18784429375,四川眉山市--万景国际店,NULL,四川永辉,张利辉,2,中铁物流,NULL
412,永辉安岳中央时代广场店,四川省资阳市安岳县柠都大道与秦九韶路交汇处东北角永辉超市,06:21.7,32:26.9,15984218507,四川资阳市--安岳中央时代广场店,NULL,四川永辉,王红梅,2,中铁物流,NULL
413,永辉宜宾江安南屏首座店,四川省宜宾市江安县夕佳大道与南屏大道交汇处西北角永辉超市,06:21.8,57:05.5,15283139049,四川宜宾市--江安南屏首座店,NULL,四川永辉,王武琼,2,天天快递,NULL
414,永辉乐山黄金时代店,四川省乐山市夹江县漹城镇体育大道黄金时代永辉超市,06:21.8,43:31.1,13666278027,四川乐山市--乐山黄金时代店,NULL,四川永辉,李妍妍,2,京东快递,NULL
415,永辉绵阳市绵阳乐荟城店,绵阳市科创园区剑南路西段323号永辉超市,06:21.8,51:09.8,15082178669,四川绵阳市--绵阳乐荟城店,NULL,四川永辉,曾丽华,2,美得物流,NULL
416,永辉达州市宣汉巴人广场店,达州市宣汉县石岭大道与巴人大道交汇处永辉超市,06:21.8,50:58.4,18281825791,四川达州市--宣汉巴人广场店,NULL,四川永辉,刘艳,2,天天快递,NULL
417,永辉德阳市什邡天耀中心店,四川省什邡市蓥华山路北段永辉超市,06:21.8,50:38.6,18281075397,四川德阳市--什邡天耀中心店,NULL,四川永辉,杨雨,2,美得物流,NULL
418,永辉成都上古天地店,四川省成都市成华区龙潭路33号永辉超市,06:21.8,50:24.2,13438183521,四川成都市--成都上古天地店,NULL,四川永辉,刘登敏,2,中铁物流,NULL
419,永辉西充鹭岛天街店,四川省南充市西充县北部新城诚信大道永辉超市,06:21.8,50:11.0,152 9824 0956,四川南充市--西充鹭岛天街店,NULL,四川永辉,吴茂华,2,天天快递,NULL
420,永辉达州市渠县地旺广场店,四川省达州市渠县渠江镇后溪社区西岩路地旺广场永辉超市,06:21.8,13:11.5,15228000767,四川达州市--渠县地旺广场店,NULL,四川永辉,万娟,2,优速快递,NULL
421,永辉德阳泰山南路店,四川省德阳市泰山南路二段银鑫五洲广场永辉超市,06:21.8,35:32.4,15982907228,四川德阳市--德阳泰山南路店,NULL,四川永辉,陈仁俊,2,美得物流,NULL
422,永辉成都市新城市广场店,四川省成都市青羊区西大街与宁夏街交汇处永辉超市,06:21.9,03:49.6,156 0819 6568,四川成都市--新城市广场店,NULL,四川永辉,曾述群,2,中铁物流,NULL
423,四川新津县--新津店,新津县新悦广场永辉超市收货部,06:21.9,51:48.2,13684000173,四川新津县--新津店,NULL,四川永辉,鄢天会,2,天天快递,NULL
424,永辉成都市青龙广场店,四川省成都市成华区街道东林村青龙广场永辉超市,06:21.9,03:30.9,13540412463,四川l成都市--青龙广场店,NULL,四川永辉,张碧霞,2,中铁物流,NULL
425,永辉成都市新城吾悦广场店,四川省成都市武侯区武侯大道与武兴二路交汇处永辉超市,06:21.9,03:20.0,152 2894 6200,四川l成都市--新城吾悦广场店,NULL,四川永辉,肖雪彬,2,中铁物流,NULL
426,永辉四川彭州濛阳店,四川省彭州市濛兴西路50号永辉超市,06:21.9,26:45.7,13551135579,四川彭州市--濛阳店,NULL,四川永辉,肖萧,2,美得物流,NULL
427,永辉成都中铁仁禾广场店,四川省眉山市仁寿县仁寿大道延伸段与陵州大道交汇处永辉超市,06:21.9,02:42.3,13388244079,四川眉山市--中铁仁禾广场店,NULL,四川永辉,陈娇,2,天天快递,NULL
428,四川成都市--武侯万达店,四川省成都市武侯区聚龙路与万兴路交汇处永辉超市,06:21.9,37:04.4,13666278027,四川成都市--武侯万达店,NULL,四川永辉,李妍妍,2,中铁物流,NULL
429,永辉成都市双铁广场店,四川省成都市郫都区天府路与学园路交叉口永辉超市,06:21.9,02:18.5,18908083075,四川成都市--双铁广场店,NULL,四川永辉,米桂华,2,中铁物流,NULL
430,永辉成都市东方明珠店,四川省成都市成华区双建路8号永辉超市,06:21.9,33:38.9,18615703789,四川成都市--东方明珠店,NULL,四川永辉,王琴,2,中铁物流,NULL
431,永辉德阳市德阳店,四川省德阳市旌阳区庐山南路二段49永辉超市,06:21.9,01:51.0,13458498387,,NULL,四川永辉,叶凤英,2,美得物流,NULL
432,永辉成都市温江光华大道店,四川省成都市温江区光华大道三段与永兴路交汇处永辉超市,06:21.9,01:36.8,18244251201,四川成都市--温江光华大道店,NULL,四川永辉,苟红梅,2,中铁物流,NULL
433,永辉成都市抚琴南路店,四川省成都市金牛区永陵路与青羊北路交叉口东南（黄河商业城）永辉超市,06:22.0,59:58.3,137 0808 2612,四川成都市--抚琴南路店,NULL,四川永辉,陶春凤,2,中铁物流,NULL
434,永辉绵阳市花园路万达广场,四川省绵阳市花园路9号涪城万达广场,06:22.0,04:47.7,13648116801,四川绵阳市--花园路万达广场店,NULL,成都联营永辉,吴群,2,中铁物流,NULL
435,四川彭州食品用品DC,四川省成都市彭州市濛阳镇濛兴西路50号永辉超市,06:22.0,01:22.4,15184482273,,NULL,四川永辉,彭亚军,2,美得物流,NULL
436,永辉贵阳市枫丹白鹭店,贵州省贵阳市云岩区三桥改茶路中段(后坝路1号),06:22.0,11:32.9,18984039187,,NULL,贵州永辉,刘灿,2,迪丰专线物流,NULL
437,永辉贵阳市新添大道店,贵州省贵阳市乌当区新添大道国际公馆路1号,06:22.0,11:40.6,18884910421,,NULL,贵州永辉,杨菊,2,迪丰专线物流,NULL
438,永辉贵阳市新世界花园店,贵州省贵阳市金阳新区金西北路新世界花园,06:22.0,11:48.4,15285986596,,NULL,贵州永辉,王洁,2,迪丰专线物流,NULL
439,永辉黔南州（独山）盛源国际店,贵州省黔南布依族苗族自治州独山县城关镇南通北路盛源国际商住小,06:22.0,11:55.0,15338666667,,NULL,贵州永辉,冉秀敏,2,迪丰专线物流,NULL
440,永辉贵阳市花果园店,贵州省贵阳市南明区花果园大街1号花果园项目F区,06:22.0,12:04.4,15180738454,,NULL,贵州永辉,杨春巧,2,迪丰专线物流,NULL
441,永辉贵阳市中铁国际店,贵州省贵阳市南明区太慈桥青山路中铁国际水岸广场,06:22.0,12:12.1,1,,NULL,贵州永辉,1,2,迪丰专线物流,NULL
442,永辉黔西南州兴义店,贵州省黔西南州兴义市坪东路与崇文街交汇处,06:22.0,12:19.4,1,,NULL,贵州永辉,1,2,迪丰专线物流,NULL
443,永辉黔南州剑江中路店,贵州省匀市斗篷山路（天乐路）普罗旺斯,06:22.0,12:27.2,18485417760,,NULL,贵州永辉,罗开桃,2,迪丰专线物流,NULL
444,永辉铜仁思唐财富广场店,贵州省思南县城北大道思丰财富广场,06:22.1,12:36.2,18311763282,,NULL,贵州永辉,邹书芬,2,迪丰专线物流,NULL
445,永辉贵州开阳店,贵州省贵阳市开阳县开州大道（云开南路）云开国际,06:22.1,12:42.3,18275324280,,NULL,贵州永辉,雷志娥,2,迪丰专线物流,NULL
446,永辉遵义潞源广场店,贵州省遵义市绥阳县洋川镇红旗西路,06:22.1,12:48.9,15085603293,,NULL,贵州永辉,邓德平,2,迪丰专线物流,NULL
447,永辉贵州六盘水万达店,贵州省六盘水市钟山区麒麟路与碧云路十字西北角,06:22.1,14:28.4,13885842651,,NULL,贵州永辉,马雪莲,2,迪丰专线物流,NULL
448,永辉云南曲靖雄业金都店,,06:22.1,14:35.0,18984039187,,NULL,永辉,刘灿,2,迪丰专线物流,NULL
449,永辉贵州罗甸中央广场店,贵州省罗甸县河滨路、东环路、明珠路交汇处,06:22.1,14:41.3,18286436411,,NULL,贵州永辉,李光兰,2,迪丰专线物流,NULL
450,永辉贵州龙里名门时代广场,贵州省黔南州龙里县正大街与胜利街十字路口,06:22.1,14:48.8,18685072490,,NULL,贵州永辉,李仕菊,2,迪丰专线物流,NULL
451,永辉贵阳花果园大街店,贵州省贵阳市南明区都会大道花果园M区13-16栋,06:22.1,15:05.7,1,,NULL,贵州永辉,1,2,迪丰专线物流,NULL
452,永辉贵州金源购物中心店,贵州省贵阳市金阳新区金阳南路6号,06:22.1,15:13.5,18302589183,,NULL,贵州永辉,王明琼,2,迪丰专线物流,NULL
453,永辉贵阳市恒峰店,贵州省贵阳市中山西路59号恒峰步行街,06:22.1,15:21.3,18984039187,,NULL,贵州永辉,刘灿,2,迪丰专线物流,NULL
454,永辉贵阳市贵乌店,贵州省贵阳市云岩区贵乌北路15号常立商城,06:22.2,15:28.5,18786676884,,NULL,贵州永辉,胡敏,2,迪丰专线物流,NULL
455,永辉遵义市仁怀国酒大道店,贵州省仁怀市盐津办事处国酒大道羊子丫转盘东南侧,06:22.2,15:36.1,13511860671,,NULL,贵州永辉,王敏,2,迪丰专线物流,NULL
456,永辉六盘水市钟山中路店,贵州省六盘水市钟山中路与麒麟路交叉口西北角,06:22.2,15:43.0,18768789748,,NULL,贵州永辉,吴琼飞,2,迪丰专线物流,NULL
457,贵州贵阳食品用品DC,贵州省贵阳市观山湖区金华镇三铺村林东收费站旁美安物流园,06:22.2,54:55.5,1,,NULL,贵州永辉,1,2,美得物流,NULL
458,步步高长寿东方店,重庆市长寿区桃花大道58号,06:22.2,58:26.5,15703073936,,NULL,步步高,余敏,2,天天快递,NULL
460,渝北区步步高重庆回兴店,重庆 渝北区 兴科大道289号附27号,06:22.2,21:15.2,1,,NULL,步步高,1,1,,NULL
461,步步高重庆垫江店,重庆市垫江县桂溪街道垫江县中医院东侧,06:22.2,37:04.1,13896660961,,NULL,步步高,胡义平,2,中铁物流,NULL
462,渝北区步步高重庆汇祥店,重庆 渝北区 果塘路5号,06:22.2,21:10.4,1,,NULL,步步高,1,1,,NULL
463,步步高重庆永川中山路店,重庆市永川区玉屏路999号,06:22.2,36:55.1,15923502142,,NULL,步步高,刘义香,2,中铁物流,NULL
464,步步高永川梅西商业汇龙店,重庆市永川区城区汇龙国际,06:22.3,36:32.7,13500335637,,NULL,步步高,包香丽,2,中铁物流,NULL
465,沙坪坝区步步高凤鸣广场店,重庆市沙坪坝区凤天大道136号凤鸣广场,06:22.3,35:33.4,1,,NULL,步步高,1,1,,NULL
466,合川大润发,重庆市合川区交通街,06:22.3,21:22.4,15310180961,,NULL,大润发,何英,2,中铁物流,NULL
467,荣昌大润发,重庆市荣昌区西大街与宝城支路交汇处附近,06:22.3,59:53.2,17783267933,荣昌大润发,NULL,大润发,李霞,2,天天快递,NULL
468,綦江大润发,綦江名扬国际广场,06:22.3,35:42.9,13508332991,,NULL,大润发,郭双才,2,中铁物流,NULL
470,九龙坡区家乐福杨家坪,重庆市九龙坡区杨家坪正街26号附2号1层,06:22.3,39:52.2,1,,NULL,家乐福,1,1,,NULL
471,江北区家乐福金观音,重庆市江北区建新西路金观音广场2号,06:22.3,26:01.2,1,,NULL,家乐福,1,1,,NULL
472,渝中区家乐福棉花街,重庆市渝中区民族路18号新重庆广场内,06:22.3,33:43.8,1,,NULL,家乐福,1,1,,NULL
473,九龙坡区家乐福二郎店,重庆市九龙坡区火炬大道99号千叶商都广场负一楼,06:22.3,39:46.7,1,,NULL,家乐福,1,1,,NULL
474,沙坪坝区家乐福店,重庆市沙坪坝区小龙坎新街029号华宇广场3号B2楼,06:22.3,36:14.8,1,,NULL,家乐福,1,1,,NULL
475,九龙坡区家乐福袁家岗,重庆市九龙坡区袁家岗奥体路1号中新城上城内,06:22.4,39:42.7,1,,NULL,家乐福,1,1,,NULL
476,南岸区人人乐五公里,重庆市南岸区五公里学府大道69号,06:22.4,19:23.5,1,人人乐五公里,NULL,人人乐,1,1,,NULL
477,九龙坡区人人乐渝州店,重庆市九龙坡区渝州路华宇名都29号,06:22.4,47:48.4,1,人人乐渝州店,NULL,人人乐,1,1,,NULL
479,江北区人人乐鲁能新城店,重庆市渝北区尚品大道778号,06:22.4,46:55.6,1,人人乐鲁能新城店,NULL,人人乐,1,1,,NULL
480,巴南区人人乐九公里店,重庆市巴南区渝南大道民主新村,06:22.4,27:44.6,1,人人乐九公里店,NULL,人人乐,1,1,,NULL
481,沃尔玛万州太白路店,重庆市万州区太白路99号福斯德广场沃尔玛超市,06:22.4,32:00.6,15320715069,沃尔玛购物广场万州太白路分店,NULL,沃尔玛,周代殊,2,中铁物流,NULL
482,沃尔玛永川店,重庆市永川区渝西广场负1楼,06:22.4,55:43.5,18581280601,沃尔玛购物广场永川渝西广场分店,NULL,沃尔玛,赵祖容,2,中铁物流,NULL
483,大渡口区沃尔玛松青路分店,重庆市大渡口区松青路1029号春光购物广场,06:22.4,53:53.3,1,沃尔玛购物广场重庆松青路分店,NULL,沃尔玛,1,1,,NULL
484,渝中区沃尔玛大礼堂店,重庆市渝中区人民路169号,06:22.4,33:48.8,1,,NULL,沃尔玛,1,1,,NULL
485,九龙坡区沃尔玛九龙广场店,重庆市九龙坡区西郊三村2号凯德广场,06:22.4,21:29.2,1,,NULL,沃尔玛,1,1,,NULL
486,江北区沃尔玛北城天街,重庆市江北区北城天街33号东和城,06:22.4,26:11.1,1,,NULL,沃尔玛,1,1,,NULL
487,南岸区好又多重庆南坪店,南坪正街1号，南坪沃尔玛,06:22.5,22:55.8,1,,NULL,沃尔玛,1,1,,NULL
488,沙坪坝区沃尔玛凤天路店,重庆市沙坪坝区凤天大道凤天路29号易城国际,06:22.5,35:28.6,1,,NULL,沃尔玛,1,1,,NULL
489,渝北区沃尔玛胜利路店（金港）,重庆市渝北区滨港路49号喜地山·金港国际F2层,06:22.5,46:56.8,1,沃尔玛购物广场重庆渝北胜利路店,NULL,沃尔玛,1,1,,NULL
490,沙坪坝区好又多欣阳广场店,重庆市沙坪坝区沙坪坝正街8号欣阳广场,06:22.5,38:04.9,1,,NULL,沃尔玛,1,1,,NULL
491,江北区沃尔玛冉家坝店,重庆市渝北区龙山大道111号龙湖紫都城内,06:22.5,26:20.2,1,,NULL,沃尔玛,1,1,,NULL
492,渝中区易初莲花日月光店,重庆市较场口日月光广场B1层,06:22.5,33:52.8,1,,NULL,易初莲花,1,1,,NULL
493,渝北区易初莲花龙湖店,重庆市渝北区新南路36号,06:22.6,20:59.8,1,龙湖店,NULL,易初莲花,1,1,,NULL
494,江北区易初莲花洋河店,重庆市江北区红黄路94号,06:22.6,18:47.7,1,洋河店,NULL,易初莲花,1,1,,NULL
495,新世纪遂宁新都-超市,四川省遂宁市船山区大东街99号新世纪超市,06:22.6,53:12.8,13118203702,重庆商社新世纪百货连锁经营有限公司遂宁新都-超市,NULL,四川新世纪,李碧均,2,中铁物流,NULL
496,渝北区新世纪金渝大道店,重庆市渝北区北部新区金渝大道新世纪百货金渝大道店,06:22.6,08:06.6,18996313112,重庆商社新世纪百货连锁经营有限公司金渝大道店,NULL,重庆新世纪,唐伟,1,,NULL
497,新世纪万州商都-超市,重庆万州区太白路2号新世纪万州商都负一楼超市韩束专柜新世纪超市,06:22.6,53:15.0,15320710732,重庆商社新世纪百货连锁经营有限公司万州商都-超市,NULL,重庆新世纪,周建蓉,2,中铁物流,NULL
498,九龙坡区新世纪石桥铺店,重庆市高新区石桥铺“万国商业城”23号,06:22.6,17:38.6,15826077133,重庆商社新世纪百货连锁经营有限公司石桥铺店,NULL,重庆新世纪,詹启群,1,,NULL
499,重百江津时代广场店,重庆江津区几江镇时代广场重百店,06:22.6,03:03.6,13527374962,【重百】重庆商社新世纪百货连锁经营有限公司江津时代广场店,NULL,重百,万雪梅,2,中铁物流,NULL
500,新世纪云阳店,重庆市云阳县长清北路29号新世纪超市,06:22.6,53:33.2,13594859855,重庆商社新世纪百货连锁经营有限公司云阳店,NULL,重庆新世纪,向红,2,中铁物流,NULL
501,重百永川中心店,重庆市永川区广场街光华大道1号重百永川中心店重百超市,06:22.6,59:38.5,18725856890,【重百】重庆百货大楼股份有限公司永川中心店,NULL,重庆百货,周春,2,中铁物流,NULL
502,新世纪涪陵商都-超市,新世纪百货涪陵商都(兴华中路34号)新世纪超市,06:22.6,33:15.4,13452545922,重庆商社新世纪百货连锁经营有限公司涪陵商都-超市,NULL,重庆新世纪,熊兴玲,2,中铁物流,NULL
503,江北区新世纪加州店,重庆市江北区加州花园龙华大道新世纪百货加州店,06:22.7,59:30.0,15086920674,重庆商社新世纪百货连锁经营有限公司加州店,NULL,重庆新世纪,黄荣美,1,,NULL
504,重庆新世纪大足商都-超市,重庆市大足区龙中路89号新世纪超市,06:22.7,37:42.7,18875045380,重庆百货大楼股份有限公司新世纪大足商都-超市,NULL,新世纪,王文平,2,中铁物流,NULL
505,新世纪垫江店,垫江县南街86号新世纪超市,06:22.7,54:46.5,18325070028,重庆商社新世纪百货连锁经营有限公司垫江店,NULL,重庆新世纪,邱万琼,2,中铁物流,NULL
506,新世纪南充商都-超市,四川南充人民南路66号，新世纪超市,06:22.7,29:56.7,15984802322,重庆商社新世纪百货连锁经营有限公司南充商都-超市,NULL,四川新世纪,黎引花,2,中铁物流,NULL
508,新世纪万州周家坝店,重庆市万州区天城大道943号新世纪,06:22.7,54:49.6,18883623530,重庆商社新世纪百货连锁经营有限公司周家坝店,NULL,重庆新世纪,黎娟,2,中铁物流,NULL
509,新世纪开县商都-超市,重庆重庆市开县开州区开州大道88号新世纪超市,06:22.7,09:54.3,15202327946,重庆商社新世纪百货连锁经营有限公司开州商都超市,NULL,重庆新世纪,姜正燕,2,中铁物流,NULL
511,新世纪云阳外滩店,重庆重庆市云阳县沿江大道与外滩广场步行街交汇处东北新世纪超市,06:22.7,01:03.8,15123434349,重庆商社新世纪百货连锁经营有限公司外滩店,NULL,重庆新世纪,扶玉梅,2,中铁物流,NULL
512,重百酉阳店,重庆酉阳县钟多镇西伸广场重百超市,06:22.7,54:11.4,13594982522,【重百】重庆商社新世纪百货连锁经营有限公司酉阳店,NULL,重庆百货,凡树容,2,中铁物流,NULL
513,新世纪沙坪坝大学城店,重庆市沙坪坝区美丽熙街24号楼新世纪超市,06:22.8,38:03.1,15803075148,重庆商社新世纪百货连锁经营有限公司大学城店,NULL,重庆新世纪,任关琴,2,中铁物流,NULL
